,south G(i) [kWh/m2],east G(i) [kWh/m2],north G(i) [kWh/m2],west G(i) [kWh/m2],T2m
7848,0.0,0.0,0.0,0.0,5.17
7849,0.0,0.0,0.0,0.0,4.23
7850,0.0,0.0,0.0,0.0,3.21
7851,0.0,0.0,0.0,0.0,2.25
7852,0.0,0.0,0.0,0.0,1.62
7853,0.0,0.0,0.0,0.0,1.27
7854,0.0,0.0,0.0,0.0,1.2
7855,0.0,0.0,0.0,0.0,1.5
7856,125.32,118.04,28.73,28.73,2.75
7857,217.99,153.18,51.53,51.53,5.1
7858,239.22,130.14,66.12,66.12,7.31
7859,279.64,98.63,71.59,71.59,8.48
7860,172.25,64.75,64.75,108.43,9.14
7861,623.32,35.57,35.57,364.15,9.51
7862,210.43,30.55,30.55,192.15,9.5
7863,0.0,0.0,0.0,0.0,9.0
7864,0.0,0.0,0.0,0.0,8.4
7865,0.0,0.0,0.0,0.0,7.72
7866,0.0,0.0,0.0,0.0,6.91
7867,0.0,0.0,0.0,0.0,3.31
7868,0.0,0.0,0.0,0.0,3.17
7869,0.0,0.0,0.0,0.0,4.23
7870,0.0,0.0,0.0,0.0,3.49
7871,0.0,0.0,0.0,0.0,2.91
7872,0.0,0.0,0.0,0.0,2.52
7873,0.0,0.0,0.0,0.0,2.4
7874,0.0,0.0,0.0,0.0,2.37
7875,0.0,0.0,0.0,0.0,2.26
7876,0.0,0.0,0.0,0.0,2.44
7877,0.0,0.0,0.0,0.0,2.53
7878,0.0,0.0,0.0,0.0,2.6
7879,0.0,0.0,0.0,0.0,3.77
7880,64.96,62.32,25.54,25.54,4.0
7881,34.11,34.11,25.99,25.99,4.41
7882,40.1,40.1,30.55,30.55,4.77
7883,88.48,74.05,56.09,56.09,5.01
7884,17.36,13.22,13.22,17.36,5.39
7885,218.73,51.98,51.98,150.57,5.61
7886,11.97,9.12,9.12,11.97,5.72
7887,0.0,0.0,0.0,0.0,5.71
7888,0.0,0.0,0.0,0.0,5.57
7889,0.0,0.0,0.0,0.0,5.42
7890,0.0,0.0,0.0,0.0,5.26
7891,0.0,0.0,0.0,0.0,5.32
7892,0.0,0.0,0.0,0.0,5.32
7893,0.0,0.0,0.0,0.0,5.33
7894,0.0,0.0,0.0,0.0,5.21
7895,0.0,0.0,0.0,0.0,5.05
7896,0.0,0.0,0.0,0.0,4.53
7897,0.0,0.0,0.0,0.0,4.38
7898,0.0,0.0,0.0,0.0,4.34
7899,0.0,0.0,0.0,0.0,4.37
7900,0.0,0.0,0.0,0.0,4.45
7901,0.0,0.0,0.0,0.0,4.65
7902,0.0,0.0,0.0,0.0,5.13
7903,0.0,0.0,0.0,0.0,6.4
7904,19.75,19.75,15.05,15.05,6.82
7905,35.31,35.31,26.9,26.9,7.52
7906,43.09,43.09,32.83,32.83,8.35
7907,36.51,36.51,27.82,27.82,9.22
7908,33.52,25.54,25.54,33.52,9.7
7909,111.42,46.97,46.97,88.75,10.05
7910,14.36,10.94,10.94,14.36,10.16
7911,0.0,0.0,0.0,0.0,9.7
7912,0.0,0.0,0.0,0.0,8.93
7913,0.0,0.0,0.0,0.0,8.73
7914,0.0,0.0,0.0,0.0,8.54
7915,0.0,0.0,0.0,0.0,8.57
7916,0.0,0.0,0.0,0.0,8.56
7917,0.0,0.0,0.0,0.0,8.38
7918,0.0,0.0,0.0,0.0,8.0
7919,0.0,0.0,0.0,0.0,7.98
7920,0.0,0.0,0.0,0.0,7.64
7921,0.0,0.0,0.0,0.0,7.16
7922,0.0,0.0,0.0,0.0,6.9
7923,0.0,0.0,0.0,0.0,6.68
7924,0.0,0.0,0.0,0.0,6.66
7925,0.0,0.0,0.0,0.0,6.69
7926,0.0,0.0,0.0,0.0,6.79
7927,0.0,0.0,0.0,0.0,7.71
7928,10.77,10.77,8.21,8.21,8.53
7929,29.92,29.92,22.8,22.8,9.17
7930,101.21,81.13,55.63,55.63,9.87
7931,64.73,61.17,46.51,46.51,10.5
7932,32.92,25.08,25.08,32.92,11.04
7933,18.55,14.14,14.14,18.55,11.47
7934,50.24,24.17,24.17,47.99,11.61
7935,0.0,0.0,0.0,0.0,11.0
7936,0.0,0.0,0.0,0.0,10.52
7937,0.0,0.0,0.0,0.0,10.59
7938,0.0,0.0,0.0,0.0,10.48
7939,0.0,0.0,0.0,0.0,10.53
7940,0.0,0.0,0.0,0.0,10.12
7941,0.0,0.0,0.0,0.0,10.14
7942,0.0,0.0,0.0,0.0,10.18
7943,0.0,0.0,0.0,0.0,9.89
7944,0.0,0.0,0.0,0.0,9.8
7945,0.0,0.0,0.0,0.0,9.91
7946,0.0,0.0,0.0,0.0,9.88
7947,0.0,0.0,0.0,0.0,9.6
7948,0.0,0.0,0.0,0.0,9.41
7949,0.0,0.0,0.0,0.0,9.35
7950,0.0,0.0,0.0,0.0,9.09
7951,0.0,0.0,0.0,0.0,9.38
7952,23.34,23.34,17.78,17.78,9.52
7953,289.17,191.67,47.88,47.88,9.85
7954,149.64,99.31,60.19,60.19,10.12
7955,234.82,94.14,68.4,68.4,10.24
7956,126.24,58.82,58.82,89.97,10.42
7957,51.7,36.02,36.02,49.66,10.39
7958,49.94,23.71,23.71,47.56,10.11
7959,0.0,0.0,0.0,0.0,9.63
7960,0.0,0.0,0.0,0.0,9.29
7961,0.0,0.0,0.0,0.0,9.19
7962,0.0,0.0,0.0,0.0,9.07
7963,0.0,0.0,0.0,0.0,9.02
7964,0.0,0.0,0.0,0.0,8.71
7965,0.0,0.0,0.0,0.0,8.66
7966,0.0,0.0,0.0,0.0,8.69
7967,0.0,0.0,0.0,0.0,8.62
7968,0.0,0.0,0.0,0.0,8.59
7969,0.0,0.0,0.0,0.0,8.52
7970,0.0,0.0,0.0,0.0,8.53
7971,0.0,0.0,0.0,0.0,8.41
7972,0.0,0.0,0.0,0.0,8.21
7973,0.0,0.0,0.0,0.0,7.99
7974,0.0,0.0,0.0,0.0,7.68
7975,0.0,0.0,0.0,0.0,7.3
7976,7.78,7.78,5.93,5.93,6.82
7977,48.24,46.29,33.29,33.29,6.39
7978,141.46,96.59,59.74,59.74,6.21
7979,507.09,96.1,63.38,63.38,6.54
7980,146.21,60.65,60.65,96.78,6.73
7981,291.92,50.62,50.62,186.94,6.95
7982,510.17,19.15,19.15,446.59,6.76
7983,0.0,0.0,0.0,0.0,6.27
7984,0.0,0.0,0.0,0.0,5.36
7985,0.0,0.0,0.0,0.0,4.41
7986,0.0,0.0,0.0,0.0,3.94
7987,0.0,0.0,0.0,0.0,3.85
7988,0.0,0.0,0.0,0.0,3.6
7989,0.0,0.0,0.0,0.0,3.42
7990,0.0,0.0,0.0,0.0,3.4
7991,0.0,0.0,0.0,0.0,3.01
7992,0.0,0.0,0.0,0.0,3.06
7993,0.0,0.0,0.0,0.0,2.56
7994,0.0,0.0,0.0,0.0,2.3
7995,0.0,0.0,0.0,0.0,2.07
7996,0.0,0.0,0.0,0.0,1.5
7997,0.0,0.0,0.0,0.0,1.29
7998,0.0,0.0,0.0,0.0,0.82
7999,0.0,0.0,0.0,0.0,1.72
8000,444.67,408.43,19.15,19.15,1.69
8001,637.24,381.34,31.92,31.92,2.17
8002,788.4,262.01,36.48,36.48,4.25
8003,634.68,90.92,55.63,55.63,4.97
8004,512.71,57.91,57.91,187.14,5.52
8005,264.73,50.16,50.16,171.53,5.71
8006,102.94,27.36,27.36,93.84,5.65
8007,0.0,0.0,0.0,0.0,5.27
8008,0.0,0.0,0.0,0.0,4.56
8009,0.0,0.0,0.0,0.0,4.1
8010,0.0,0.0,0.0,0.0,3.74
8011,0.0,0.0,0.0,0.0,1.8
8012,0.0,0.0,0.0,0.0,1.15
8013,0.0,0.0,0.0,0.0,0.21
8014,0.0,0.0,0.0,0.0,-0.14
8015,0.0,0.0,0.0,0.0,0.11
8016,0.0,0.0,0.0,0.0,0.09
8017,0.0,0.0,0.0,0.0,-0.1
8018,0.0,0.0,0.0,0.0,-0.26
8019,0.0,0.0,0.0,0.0,-0.18
8020,0.0,0.0,0.0,0.0,0.05
8021,0.0,0.0,0.0,0.0,0.34
8022,0.0,0.0,0.0,0.0,0.51
8023,0.0,0.0,0.0,0.0,0.26
8024,20.35,20.35,15.5,15.5,0.76
8025,32.92,32.92,25.08,25.08,1.48
8026,59.08,56.24,41.95,41.95,2.4
8027,68.53,64.78,49.25,49.25,3.09
8028,48.48,36.94,36.94,48.48,3.42
8029,25.14,19.15,19.15,25.14,3.43
8030,5.98,4.56,4.56,5.98,3.45
8031,0.0,0.0,0.0,0.0,3.18
8032,0.0,0.0,0.0,0.0,2.74
8033,0.0,0.0,0.0,0.0,2.43
8034,0.0,0.0,0.0,0.0,2.17
8035,0.0,0.0,0.0,0.0,2.07
8036,0.0,0.0,0.0,0.0,1.94
8037,0.0,0.0,0.0,0.0,1.72
8038,0.0,0.0,0.0,0.0,1.47
8039,0.0,0.0,0.0,0.0,1.28
8040,0.0,0.0,0.0,0.0,1.26
8041,0.0,0.0,0.0,0.0,0.98
8042,0.0,0.0,0.0,0.0,0.65
8043,0.0,0.0,0.0,0.0,0.51
8044,0.0,0.0,0.0,0.0,-0.03
8045,0.0,0.0,0.0,0.0,-0.76
8046,0.0,0.0,0.0,0.0,-1.82
8047,0.0,0.0,0.0,0.0,-0.92
8048,326.05,300.37,21.43,21.43,-0.79
8049,570.62,345.68,35.11,35.11,0.34
8050,516.17,200.73,54.72,54.72,2.53
8051,265.15,94.77,67.49,67.49,3.55
8052,847.96,30.1,30.1,243.35,4.38
8053,514.25,41.04,41.04,295.72,4.96
8054,350.68,24.62,24.62,304.59,4.94
8055,0.0,0.0,0.0,0.0,4.52
8056,0.0,0.0,0.0,0.0,3.86
8057,0.0,0.0,0.0,0.0,3.58
8058,0.0,0.0,0.0,0.0,3.55
8059,0.0,0.0,0.0,0.0,3.55
8060,0.0,0.0,0.0,0.0,3.34
8061,0.0,0.0,0.0,0.0,2.92
8062,0.0,0.0,0.0,0.0,2.24
8063,0.0,0.0,0.0,0.0,1.6
8064,0.0,0.0,0.0,0.0,1.64
8065,0.0,0.0,0.0,0.0,1.75
8066,0.0,0.0,0.0,0.0,1.49
8067,0.0,0.0,0.0,0.0,1.79
8068,0.0,0.0,0.0,0.0,2.11
8069,0.0,0.0,0.0,0.0,2.29
8070,0.0,0.0,0.0,0.0,2.51
8071,0.0,0.0,0.0,0.0,2.65
8072,16.16,16.16,12.31,12.31,2.86
8073,25.74,25.74,19.61,19.61,3.19
8074,98.22,77.01,51.98,51.98,3.54
8075,97.42,73.97,55.63,55.63,4.12
8076,51.47,39.22,39.22,51.47,4.46
8077,66.4,39.67,39.67,59.57,4.72
8078,33.58,20.52,20.52,32.59,4.82
8079,0.0,0.0,0.0,0.0,4.66
8080,0.0,0.0,0.0,0.0,4.11
8081,0.0,0.0,0.0,0.0,3.48
8082,0.0,0.0,0.0,0.0,3.06
8083,0.0,0.0,0.0,0.0,2.7
8084,0.0,0.0,0.0,0.0,2.55
8085,0.0,0.0,0.0,0.0,1.94
8086,0.0,0.0,0.0,0.0,1.61
8087,0.0,0.0,0.0,0.0,1.57
8088,0.0,0.0,0.0,0.0,0.81
8089,0.0,0.0,0.0,0.0,0.54
8090,0.0,0.0,0.0,0.0,0.25
8091,0.0,0.0,0.0,0.0,0.34
8092,0.0,0.0,0.0,0.0,0.03
8093,0.0,0.0,0.0,0.0,-0.31
8094,0.0,0.0,0.0,0.0,-0.67
8095,0.0,0.0,0.0,0.0,-0.61
8096,218.93,202.69,21.89,21.89,0.01
8097,643.13,384.4,28.27,28.27,1.49
8098,839.66,272.27,26.9,26.9,2.73
8099,878.68,73.11,29.64,29.64,3.68
8100,853.39,27.36,27.36,238.83,4.5
8101,707.41,26.45,26.45,384.64,4.95
8102,415.1,21.43,21.43,355.72,4.9
8103,0.0,0.0,0.0,0.0,4.07
8104,0.0,0.0,0.0,0.0,2.89
8105,0.0,0.0,0.0,0.0,1.91
8106,0.0,0.0,0.0,0.0,0.68
8107,0.0,0.0,0.0,0.0,0.11
8108,0.0,0.0,0.0,0.0,-0.42
8109,0.0,0.0,0.0,0.0,-0.84
8110,0.0,0.0,0.0,0.0,-1.18
8111,0.0,0.0,0.0,0.0,-1.47
8112,0.0,0.0,0.0,0.0,-1.43
8113,0.0,0.0,0.0,0.0,-0.94
8114,0.0,0.0,0.0,0.0,-1.01
8115,0.0,0.0,0.0,0.0,-1.15
8116,0.0,0.0,0.0,0.0,-1.42
8117,0.0,0.0,0.0,0.0,-1.91
8118,0.0,0.0,0.0,0.0,-1.65
8119,0.0,0.0,0.0,0.0,-3.9
8120,49.64,47.61,19.61,19.61,-3.32
8121,56.8,52.5,35.57,35.57,-0.74
8122,52.07,52.07,39.67,39.67,0.7
8123,67.47,63.61,48.34,48.34,1.75
8124,43.69,33.29,33.29,43.69,2.43
8125,33.52,25.54,25.54,33.52,2.71
8126,18.55,14.14,14.14,18.55,2.38
8127,0.0,0.0,0.0,0.0,1.16
8128,0.0,0.0,0.0,0.0,-0.1
8129,0.0,0.0,0.0,0.0,-0.49
8130,0.0,0.0,0.0,0.0,-0.44
8131,0.0,0.0,0.0,0.0,-0.49
8132,0.0,0.0,0.0,0.0,-0.41
8133,0.0,0.0,0.0,0.0,-0.47
8134,0.0,0.0,0.0,0.0,-0.46
8135,0.0,0.0,0.0,0.0,-0.43
8136,0.0,0.0,0.0,0.0,-0.38
8137,0.0,0.0,0.0,0.0,-0.56
8138,0.0,0.0,0.0,0.0,-0.28
8139,0.0,0.0,0.0,0.0,-0.28
8140,0.0,0.0,0.0,0.0,-0.21
8141,0.0,0.0,0.0,0.0,0.02
8142,0.0,0.0,0.0,0.0,0.22
8143,0.0,0.0,0.0,0.0,-0.52
8144,48.16,46.12,18.24,18.24,-0.08
8145,32.92,32.92,25.08,25.08,0.87
8146,28.13,28.13,21.43,21.43,1.81
8147,24.54,24.54,18.7,18.7,2.88
8148,42.49,32.38,32.38,42.49,3.81
8149,63.03,36.94,36.94,55.97,4.34
8150,58.17,22.8,22.8,53.6,4.39
8151,0.0,0.0,0.0,0.0,4.18
8152,0.0,0.0,0.0,0.0,3.82
8153,0.0,0.0,0.0,0.0,3.76
8154,0.0,0.0,0.0,0.0,3.91
8155,0.0,0.0,0.0,0.0,4.17
8156,0.0,0.0,0.0,0.0,4.36
8157,0.0,0.0,0.0,0.0,4.61
8158,0.0,0.0,0.0,0.0,4.88
8159,0.0,0.0,0.0,0.0,5.17
8160,0.0,0.0,0.0,0.0,5.53
8161,0.0,0.0,0.0,0.0,5.91
8162,0.0,0.0,0.0,0.0,6.23
8163,0.0,0.0,0.0,0.0,6.52
8164,0.0,0.0,0.0,0.0,6.73
8165,0.0,0.0,0.0,0.0,6.8
8166,0.0,0.0,0.0,0.0,6.69
8167,0.0,0.0,0.0,0.0,7.28
8168,48.81,46.75,18.24,18.24,7.26
8169,31.12,31.12,23.71,23.71,7.46
8170,73.53,64.35,46.06,46.06,7.63
8171,254.42,91.67,64.3,64.3,7.86
8172,496.64,54.26,54.26,173.0,8.02
8173,363.91,44.69,44.69,214.53,8.03
8174,19.75,15.05,15.05,19.75,8.01
8175,0.0,0.0,0.0,0.0,7.56
8176,0.0,0.0,0.0,0.0,7.04
8177,0.0,0.0,0.0,0.0,6.42
8178,0.0,0.0,0.0,0.0,6.11
8179,0.0,0.0,0.0,0.0,6.01
8180,0.0,0.0,0.0,0.0,5.78
8181,0.0,0.0,0.0,0.0,5.65
8182,0.0,0.0,0.0,0.0,5.83
8183,0.0,0.0,0.0,0.0,5.99
8184,0.0,0.0,0.0,0.0,6.0
8185,0.0,0.0,0.0,0.0,5.92
8186,0.0,0.0,0.0,0.0,6.17
8187,0.0,0.0,0.0,0.0,6.6
8188,0.0,0.0,0.0,0.0,7.05
8189,0.0,0.0,0.0,0.0,7.41
8190,0.0,0.0,0.0,0.0,7.71
8191,0.0,0.0,0.0,0.0,8.13
8192,10.17,10.17,7.75,7.75,8.22
8193,41.55,39.42,27.82,27.82,8.49
8194,56.96,53.96,40.13,40.13,9.02
8195,38.9,38.9,29.64,29.64,9.45
8196,17.36,13.22,13.22,17.36,9.68
8197,14.96,11.4,11.4,14.96,9.54
8198,13.17,10.03,10.03,13.17,9.66
8199,0.0,0.0,0.0,0.0,9.79
8200,0.0,0.0,0.0,0.0,9.96
8201,0.0,0.0,0.0,0.0,9.88
8202,0.0,0.0,0.0,0.0,9.9
8203,0.0,0.0,0.0,0.0,9.57
8204,0.0,0.0,0.0,0.0,9.5
8205,0.0,0.0,0.0,0.0,9.04
8206,0.0,0.0,0.0,0.0,8.17
8207,0.0,0.0,0.0,0.0,7.55
8208,0.0,0.0,0.0,0.0,7.44
8209,0.0,0.0,0.0,0.0,7.37
8210,0.0,0.0,0.0,0.0,7.22
8211,0.0,0.0,0.0,0.0,6.81
8212,0.0,0.0,0.0,0.0,6.42
8213,0.0,0.0,0.0,0.0,6.26
8214,0.0,0.0,0.0,0.0,6.11
8215,0.0,0.0,0.0,0.0,6.52
8216,14.96,14.96,11.4,11.4,6.57
8217,34.11,34.11,25.99,25.99,6.77
8218,73.15,63.85,45.6,45.6,6.85
8219,406.99,94.6,60.65,60.65,6.71
8220,423.56,56.09,56.09,155.82,6.45
8221,39.5,30.1,30.1,39.5,6.28
8222,463.6,18.24,18.24,387.16,6.31
8223,0.0,0.0,0.0,0.0,6.31
8224,0.0,0.0,0.0,0.0,5.93
8225,0.0,0.0,0.0,0.0,5.74
8226,0.0,0.0,0.0,0.0,5.77
8227,0.0,0.0,0.0,0.0,5.94
8228,0.0,0.0,0.0,0.0,5.73
8229,0.0,0.0,0.0,0.0,5.46
8230,0.0,0.0,0.0,0.0,4.96
8231,0.0,0.0,0.0,0.0,4.28
8232,0.0,0.0,0.0,0.0,3.79
8233,0.0,0.0,0.0,0.0,3.13
8234,0.0,0.0,0.0,0.0,2.75
8235,0.0,0.0,0.0,0.0,2.57
8236,0.0,0.0,0.0,0.0,2.22
8237,0.0,0.0,0.0,0.0,1.94
8238,0.0,0.0,0.0,0.0,2.01
8239,0.0,0.0,0.0,0.0,0.59
8240,390.52,361.11,15.05,15.05,0.25
8241,634.18,382.57,26.9,26.9,1.42
8242,794.49,268.06,31.01,31.01,3.14
8243,807.01,85.85,37.39,37.39,4.14
8244,784.91,34.66,34.66,218.28,4.69
8245,690.87,27.82,27.82,365.49,4.83
8246,450.89,19.15,19.15,375.21,4.49
8247,0.0,0.0,0.0,0.0,4.04
8248,0.0,0.0,0.0,0.0,3.81
8249,0.0,0.0,0.0,0.0,3.32
8250,0.0,0.0,0.0,0.0,2.9
8251,0.0,0.0,0.0,0.0,2.1
8252,0.0,0.0,0.0,0.0,1.73
8253,0.0,0.0,0.0,0.0,1.65
8254,0.0,0.0,0.0,0.0,1.71
8255,0.0,0.0,0.0,0.0,1.53
8256,0.0,0.0,0.0,0.0,1.1
8257,0.0,0.0,0.0,0.0,0.93
8258,0.0,0.0,0.0,0.0,0.92
8259,0.0,0.0,0.0,0.0,0.83
8260,0.0,0.0,0.0,0.0,0.98
8261,0.0,0.0,0.0,0.0,1.22
8262,0.0,0.0,0.0,0.0,1.34
8263,0.0,0.0,0.0,0.0,1.72
8264,5.98,5.98,4.56,4.56,2.0
8265,32.32,32.32,24.62,24.62,2.55
8266,57.06,54.01,40.13,40.13,3.07
8267,53.86,53.86,41.04,41.04,3.34
8268,26.33,20.06,20.06,26.33,3.3
8269,35.31,26.9,26.9,35.31,3.11
8270,49.36,20.98,20.98,45.4,2.98
8271,0.0,0.0,0.0,0.0,2.99
8272,0.0,0.0,0.0,0.0,3.05
8273,0.0,0.0,0.0,0.0,2.7
8274,0.0,0.0,0.0,0.0,2.24
8275,0.0,0.0,0.0,0.0,1.38
8276,0.0,0.0,0.0,0.0,1.33
8277,0.0,0.0,0.0,0.0,1.61
8278,0.0,0.0,0.0,0.0,2.07
8279,0.0,0.0,0.0,0.0,2.57
8280,0.0,0.0,0.0,0.0,3.07
8281,0.0,0.0,0.0,0.0,3.52
8282,0.0,0.0,0.0,0.0,3.73
8283,0.0,0.0,0.0,0.0,3.83
8284,0.0,0.0,0.0,0.0,3.69
8285,0.0,0.0,0.0,0.0,3.62
8286,0.0,0.0,0.0,0.0,3.4
8287,0.0,0.0,0.0,0.0,3.21
8288,107.49,101.09,17.78,17.78,3.36
8289,35.91,35.91,27.36,27.36,3.5
8290,72.84,63.4,45.14,45.14,3.65
8291,53.86,53.86,41.04,41.04,4.08
8292,35.31,26.9,26.9,35.31,4.27
8293,148.19,44.69,44.69,103.16,4.62
8294,40.85,20.06,20.06,38.17,4.42
8295,0.0,0.0,0.0,0.0,3.86
8296,0.0,0.0,0.0,0.0,3.27
8297,0.0,0.0,0.0,0.0,2.94
8298,0.0,0.0,0.0,0.0,2.52
8299,0.0,0.0,0.0,0.0,2.58
8300,0.0,0.0,0.0,0.0,1.89
8301,0.0,0.0,0.0,0.0,1.19
8302,0.0,0.0,0.0,0.0,0.67
8303,0.0,0.0,0.0,0.0,0.32
8304,0.0,0.0,0.0,0.0,0.06
8305,0.0,0.0,0.0,0.0,-0.01
8306,0.0,0.0,0.0,0.0,0.25
8307,0.0,0.0,0.0,0.0,0.86
8308,0.0,0.0,0.0,0.0,1.24
8309,0.0,0.0,0.0,0.0,1.44
8310,0.0,0.0,0.0,0.0,1.66
8311,0.0,0.0,0.0,0.0,2.17
8312,14.36,14.36,10.94,10.94,1.74
8313,57.65,50.86,31.46,31.46,1.59
8314,24.54,24.54,18.7,18.7,1.62
8315,25.74,25.74,19.61,19.61,2.21
8316,47.28,36.02,36.02,47.28,3.88
8317,146.98,43.78,43.78,101.73,5.47
8318,8.38,6.38,6.38,8.38,5.74
8319,0.0,0.0,0.0,0.0,5.15
8320,0.0,0.0,0.0,0.0,4.54
8321,0.0,0.0,0.0,0.0,3.82
8322,0.0,0.0,0.0,0.0,3.59
8323,0.0,0.0,0.0,0.0,4.62
8324,0.0,0.0,0.0,0.0,4.96
8325,0.0,0.0,0.0,0.0,5.18
8326,0.0,0.0,0.0,0.0,5.1
8327,0.0,0.0,0.0,0.0,4.86
8328,0.0,0.0,0.0,0.0,4.4
8329,0.0,0.0,0.0,0.0,4.03
8330,0.0,0.0,0.0,0.0,3.94
8331,0.0,0.0,0.0,0.0,3.67
8332,0.0,0.0,0.0,0.0,3.3
8333,0.0,0.0,0.0,0.0,3.11
8334,0.0,0.0,0.0,0.0,4.21
8335,0.0,0.0,0.0,0.0,6.23
8336,224.26,209.64,16.87,16.87,7.24
8337,179.18,126.56,39.67,39.67,6.58
8338,124.29,85.07,51.53,51.53,6.82
8339,89.99,69.46,51.98,51.98,7.0
8340,801.07,32.38,32.38,213.41,7.15
8341,643.97,30.55,30.55,337.11,7.28
8342,23.34,17.78,17.78,23.34,7.32
8343,0.0,0.0,0.0,0.0,7.13
8344,0.0,0.0,0.0,0.0,6.88
8345,0.0,0.0,0.0,0.0,6.81
8346,0.0,0.0,0.0,0.0,6.77
8347,0.0,0.0,0.0,0.0,6.88
8348,0.0,0.0,0.0,0.0,6.85
8349,0.0,0.0,0.0,0.0,6.26
8350,0.0,0.0,0.0,0.0,5.43
8351,0.0,0.0,0.0,0.0,4.83
8352,0.0,0.0,0.0,0.0,5.17
8353,0.0,0.0,0.0,0.0,5.71
8354,0.0,0.0,0.0,0.0,6.69
8355,0.0,0.0,0.0,0.0,7.3
8356,0.0,0.0,0.0,0.0,8.32
8357,0.0,0.0,0.0,0.0,9.3
8358,0.0,0.0,0.0,0.0,9.85
8359,0.0,0.0,0.0,0.0,10.49
8360,25.41,24.76,12.31,12.31,10.7
8361,27.53,27.53,20.98,20.98,10.73
8362,47.28,47.28,36.02,36.02,10.01
8363,47.28,47.28,36.02,36.02,9.51
8364,140.9,54.72,54.72,87.22,9.0
8365,23.34,17.78,17.78,23.34,8.71
8366,41.67,20.52,20.52,38.79,8.51
8367,0.0,0.0,0.0,0.0,8.01
8368,0.0,0.0,0.0,0.0,7.36
8369,0.0,0.0,0.0,0.0,6.97
8370,0.0,0.0,0.0,0.0,6.55
8371,0.0,0.0,0.0,0.0,6.4
8372,0.0,0.0,0.0,0.0,6.16
8373,0.0,0.0,0.0,0.0,6.02
8374,0.0,0.0,0.0,0.0,5.99
8375,0.0,0.0,0.0,0.0,6.26
8376,0.0,0.0,0.0,0.0,6.52
8377,0.0,0.0,0.0,0.0,6.67
8378,0.0,0.0,0.0,0.0,6.43
8379,0.0,0.0,0.0,0.0,6.4
8380,0.0,0.0,0.0,0.0,6.79
8381,0.0,0.0,0.0,0.0,7.31
8382,0.0,0.0,0.0,0.0,7.69
8383,0.0,0.0,0.0,0.0,7.79
8384,68.39,65.09,15.05,15.05,7.73
8385,17.95,17.95,13.68,13.68,8.09
8386,169.49,100.14,52.44,52.44,8.96
8387,98.95,70.08,51.98,51.98,9.67
8388,179.67,55.63,55.63,96.54,10.64
8389,351.01,42.41,42.41,199.35,11.25
8390,82.67,22.8,22.8,72.17,11.12
8391,0.0,0.0,0.0,0.0,10.16
8392,0.0,0.0,0.0,0.0,9.04
8393,0.0,0.0,0.0,0.0,8.48
8394,0.0,0.0,0.0,0.0,8.08
8395,0.0,0.0,0.0,0.0,7.7
8396,0.0,0.0,0.0,0.0,7.21
8397,0.0,0.0,0.0,0.0,6.58
8398,0.0,0.0,0.0,0.0,6.19
8399,0.0,0.0,0.0,0.0,6.24
8400,0.0,0.0,0.0,0.0,6.08
8401,0.0,0.0,0.0,0.0,5.98
8402,0.0,0.0,0.0,0.0,6.42
8403,0.0,0.0,0.0,0.0,6.83
8404,0.0,0.0,0.0,0.0,6.86
8405,0.0,0.0,0.0,0.0,6.84
8406,0.0,0.0,0.0,0.0,6.88
8407,0.0,0.0,0.0,0.0,7.23
8408,69.13,65.89,15.05,15.05,7.55
8409,304.82,200.14,36.94,36.94,8.34
8410,774.2,267.69,27.36,27.36,9.73
8411,894.33,84.36,21.89,21.89,10.66
8412,279.45,56.54,56.54,118.98,11.21
8413,282.13,44.23,44.23,166.51,11.4
8414,9.58,7.3,7.3,9.58,11.33
8415,0.0,0.0,0.0,0.0,11.09
8416,0.0,0.0,0.0,0.0,10.82
8417,0.0,0.0,0.0,0.0,10.68
8418,0.0,0.0,0.0,0.0,10.55
8419,0.0,0.0,0.0,0.0,10.87
8420,0.0,0.0,0.0,0.0,10.77
8421,0.0,0.0,0.0,0.0,10.32
8422,0.0,0.0,0.0,0.0,9.98
8423,0.0,0.0,0.0,0.0,10.02
8424,0.0,0.0,0.0,0.0,10.29
8425,0.0,0.0,0.0,0.0,10.12
8426,0.0,0.0,0.0,0.0,9.78
8427,0.0,0.0,0.0,0.0,9.72
8428,0.0,0.0,0.0,0.0,9.58
8429,0.0,0.0,0.0,0.0,9.17
8430,0.0,0.0,0.0,0.0,8.78
8431,0.0,0.0,0.0,0.0,8.62
8432,3.59,3.59,2.74,2.74,8.57
8433,149.12,108.49,37.39,37.39,8.98
8434,133.58,87.58,50.62,50.62,9.62
8435,705.29,94.72,41.04,41.04,10.35
8436,661.83,41.5,41.5,185.79,10.82
8437,655.35,27.82,27.82,334.9,11.08
8438,279.81,23.26,23.26,228.58,10.93
8439,0.0,0.0,0.0,0.0,10.44
8440,0.0,0.0,0.0,0.0,9.11
8441,0.0,0.0,0.0,0.0,8.11
8442,0.0,0.0,0.0,0.0,7.47
8443,0.0,0.0,0.0,0.0,7.22
8444,0.0,0.0,0.0,0.0,7.13
8445,0.0,0.0,0.0,0.0,7.07
8446,0.0,0.0,0.0,0.0,6.78
8447,0.0,0.0,0.0,0.0,6.35
8448,0.0,0.0,0.0,0.0,6.0
8449,0.0,0.0,0.0,0.0,5.71
8450,0.0,0.0,0.0,0.0,5.42
8451,0.0,0.0,0.0,0.0,5.19
